fecha,abrir,max,min,CloseClose price adjusted for splits.,Adj CloseAdjusted close price adjusted for splits and dividend and/or capital gain distributions.,volumen
"Apr 8, 2016",119.40,119.57,117.08,117.85,117.23,"288,400"
"Apr 7, 2016",118.87,119.20,116.75,118.10,117.48,"248,700"
"Apr 6, 2016",117.00,119.99,116.33,119.46,118.83,"323,000"
"Apr 5, 2016",117.73,118.00,115.81,117.13,116.52,"288,100"
"Apr 4, 2016",120.82,122.15,118.56,118.61,117.99,"407,400"
"Apr 1, 2016",116.48,121.16,116.48,120.62,119.99,"668,800"
"Mar 31, 2016",117.40,118.62,115.89,117.85,117.23,"341,600"
"Mar 30, 2016",118.67,119.69,116.88,117.68,117.06,"469,300"
"Mar 29, 2016",114.64,118.59,114.07,118.28,117.66,"708,300"
"Mar 28, 2016",113.34,115.93,112.07,115.22,114.47,"495,300"
"Mar 24, 2016",111.42,113.72,111.12,112.89,112.15,"385,300"
"Mar 23, 2016",115.19,116.73,112.18,112.41,111.68,"421,600"
"Mar 22, 2016",114.00,117.03,113.59,115.48,114.72,"567,200"
"Mar 21, 2016",113.85,115.36,113.35,114.67,113.92,"530,600"
"Mar 18, 2016",115.03,115.78,114.23,114.70,113.95,"315,900"
"Mar 17, 2016",113.65,115.97,112.24,114.92,114.17,"608,400"
"Mar 16, 2016",112.32,114.01,110.87,113.71,112.97,"731,500"
"Mar 15, 2016",113.75,114.91,111.46,113.19,112.45,"495,600"
"Mar 14, 2016",115.43,116.93,114.60,114.94,114.19,"410,000"
"Mar 11, 2016",114.36,115.99,113.27,115.65,114.89,"484,300"
"Mar 10, 2016",112.00,114.27,109.75,113.52,112.78,"734,500"
"Mar 9, 2016",110.20,111.80,108.00,111.20,110.47,"589,200"
"Mar 8, 2016",110.04,110.70,106.69,109.01,108.30,"483,800"
"Mar 7, 2016",108.67,111.00,107.60,110.42,109.70,"604,000"
"Mar 4, 2016",107.64,110.22,106.61,108.88,108.17,"562,800"
"Mar 3, 2016",106.20,107.91,104.09,106.53,105.83,"538,500"
"Mar 2, 2016",105.84,106.15,104.57,105.91,105.22,"516,600"
"Mar 1, 2016",102.53,104.99,101.47,104.95,104.26,"852,400"
"Feb 29, 2016",97.96,103.34,96.60,101.76,101.09,"827,100"
"Feb 26, 2016",104.24,104.94,94.56,97.56,96.92,"1,991,200"
"Feb 25, 2016",103.65,103.69,100.61,102.56,101.89,"678,800"
"Feb 24, 2016",97.25,103.55,95.42,103.10,102.43,"753,100"
"Feb 23, 2016",99.38,100.22,97.84,98.38,97.74,"653,000"
"Feb 22, 2016",101.48,101.99,98.66,99.98,99.33,"632,800"
"Feb 19, 2016",98.00,101.31,97.67,100.48,99.82,"563,000"
"Feb 18, 2016",99.90,100.82,97.33,98.80,98.15,"454,800"
"Feb 17, 2016",96.98,98.31,96.30,98.24,97.60,"502,000"
"Feb 16, 2016",93.76,97.37,92.95,95.76,95.13,"384,100"
"Feb 12, 2016",90.54,93.43,89.16,91.95,91.35,"365,200"
"Feb 11, 2016",85.58,89.77,85.58,89.04,88.46,"476,000"
"Feb 10, 2016",86.59,89.78,86.03,87.71,87.14,"315,500"
"Feb 9, 2016",84.94,88.19,84.19,85.82,85.26,"453,900"
"Feb 8, 2016",88.00,90.00,84.20,85.87,85.31,"618,400"
"Feb 5, 2016",95.92,95.98,89.01,90.25,89.66,"679,200"
"Feb 4, 2016",95.54,98.46,93.97,96.64,96.01,"488,200"
"Feb 3, 2016",96.75,97.65,91.87,95.37,94.75,"597,600"
"Feb 2, 2016",98.70,98.70,95.82,96.12,95.49,"480,400"
"Feb 1, 2016",97.72,99.62,97.30,99.00,98.35,"459,600"
"Jan 29, 2016",97.05,99.00,96.86,98.24,97.60,"555,800"
"Jan 28, 2016",98.95,99.39,96.11,96.86,96.23,"528,000"
"Jan 27, 2016",98.92,99.89,97.00,97.23,96.59,"600,300"
"Jan 26, 2016",101.07,101.07,98.05,99.00,98.35,"515,400"
"Jan 25, 2016",100.81,101.85,99.83,100.37,99.71,"377,700"
"Jan 22, 2016",100.24,103.18,100.00,101.15,100.49,"1,081,100"
"Jan 21, 2016",96.70,98.61,94.35,97.50,96.86,"792,600"
"Jan 20, 2016",94.90,97.25,90.10,96.23,95.60,"821,700"
"Jan 19, 2016",98.31,99.36,93.92,96.49,95.86,"787,700"
"Jan 15, 2016",100.01,103.99,94.78,96.40,95.77,"922,800"
"Jan 14, 2016",101.00,106.17,97.53,104.88,104.19,"464,100"
"Jan 13, 2016",106.50,107.41,99.83,100.55,99.89,"892,800"
"Jan 12, 2016",101.69,105.85,100.74,104.85,104.16,"1,019,200"
"Jan 11, 2016",102.00,102.99,97.10,98.76,98.11,"735,100"
"Jan 8, 2016",104.39,104.88,100.86,101.09,100.43,"444,000"
"Jan 7, 2016",104.97,106.20,101.63,102.93,102.26,"475,000"
"Jan 6, 2016",107.98,108.98,106.11,107.33,106.63,"579,200"
"Jan 5, 2016",110.51,112.36,108.60,109.68,108.96,"432,700"
"Jan 4, 2016",112.36,112.84,108.15,109.95,109.23,"535,300"
"Dec 31, 2015",114.18,115.25,112.68,114.34,113.59,"184,700"
"Dec 30, 2015",114.59,115.31,113.84,114.36,113.61,"253,200"
"Dec 29, 2015",114.81,115.56,113.31,115.12,114.37,"202,600"
"Dec 28, 2015",114.36,114.60,111.69,113.99,113.14,"341,300"
"Dec 24, 2015",113.95,114.88,113.09,114.09,113.24,"111,700"
"Dec 23, 2015",111.85,114.08,110.17,113.77,112.92,"248,000"
"Dec 22, 2015",112.85,112.96,111.15,111.77,110.94,"319,700"
"Dec 21, 2015",112.62,113.33,111.06,112.73,111.89,"319,300"
"Dec 18, 2015",114.11,114.42,111.09,111.56,110.73,"448,400"
"Dec 17, 2015",115.00,117.14,110.50,114.26,113.41,"569,700"
"Dec 16, 2015",118.78,120.42,114.58,116.60,115.73,"432,900"
"Dec 15, 2015",117.30,119.30,114.88,118.44,117.56,"407,200"
"Dec 14, 2015",114.15,116.70,112.00,115.73,114.87,"417,100"
"Dec 11, 2015",116.25,117.02,113.02,114.11,113.26,"623,200"
"Dec 10, 2015",116.89,119.99,115.26,118.22,117.34,"410,100"
"Dec 9, 2015",118.97,120.44,115.23,116.75,115.88,"363,600"
"Dec 8, 2015",118.25,120.52,116.80,119.52,118.63,"306,000"
"Dec 7, 2015",121.29,122.20,118.34,119.80,118.91,"332,600"
"Dec 4, 2015",120.54,122.14,118.67,121.78,120.87,"363,000"
"Dec 3, 2015",125.45,125.45,119.55,120.65,119.75,"504,200"
"Dec 2, 2015",125.31,125.71,123.55,124.52,123.59,"311,100"
"Dec 1, 2015",124.24,126.34,123.49,125.56,124.63,"391,900"
"Nov 30, 2015",125.44,125.64,122.27,123.24,122.32,"619,100"
"Nov 27, 2015",125.95,127.20,124.28,125.14,124.21,"127,900"
"Nov 25, 2015",123.72,126.79,123.50,126.19,125.25,"313,000"
"Nov 24, 2015",124.53,125.97,122.00,124.39,123.47,"533,700"
"Nov 23, 2015",121.83,127.77,121.61,125.36,124.43,"923,600"
"Nov 20, 2015",121.15,122.51,120.69,121.35,120.45,"512,500"
"Nov 19, 2015",121.35,122.63,119.63,120.53,119.63,"534,600"
"Nov 18, 2015",120.77,121.14,119.29,121.00,120.10,"419,000"
"Nov 17, 2015",119.74,120.99,118.77,120.25,119.36,"317,300"
"Nov 16, 2015",118.43,119.62,117.50,119.49,118.60,"478,300"
"Nov 13, 2015",120.00,120.35,118.10,118.10,117.22,"725,500"
"Nov 12, 2015",119.19,121.22,118.21,120.53,119.63,"473,900"
"Nov 11, 2015",121.00,121.91,118.77,119.81,118.92,"381,800"
"Nov 10, 2015",118.09,120.00,116.73,119.65,118.76,"442,800"
"Nov 9, 2015",118.94,120.65,117.16,118.11,117.23,"475,600"
"Nov 6, 2015",116.43,118.88,114.83,118.69,117.81,"554,800"
"Nov 5, 2015",118.64,122.65,114.32,116.43,115.56,"2,205,700"
"Nov 4, 2015",104.60,109.55,104.26,107.00,106.20,"1,385,700"
"Nov 3, 2015",102.13,105.29,101.43,104.23,103.45,"581,100"
"Nov 2, 2015",98.12,102.60,97.95,101.97,101.21,"780,800"
"Oct 30, 2015",96.00,98.42,95.40,98.37,97.64,"536,700"
"Oct 29, 2015",96.50,96.86,94.25,95.24,94.53,"835,900"
"Oct 28, 2015",97.53,98.65,96.02,97.15,96.43,"514,200"
"Oct 27, 2015",99.15,100.76,97.24,97.34,96.62,"321,700"
"Oct 26, 2015",101.02,102.32,98.51,99.60,98.86,"459,000"
"Oct 23, 2015",98.69,99.78,97.00,99.05,98.31,"705,700"
"Oct 22, 2015",96.34,99.88,96.34,97.48,96.76,"380,300"
"Oct 21, 2015",97.00,97.50,94.75,95.34,94.63,"298,700"
"Oct 20, 2015",96.49,103.67,94.88,96.61,95.89,"472,300"
"Oct 19, 2015",95.11,97.08,94.74,96.49,95.77,"304,900"
"Oct 16, 2015",94.21,96.06,94.02,95.72,95.01,"344,000"
"Oct 15, 2015",91.21,94.63,91.06,93.66,92.96,"409,000"
"Oct 14, 2015",93.52,94.43,90.28,90.88,90.20,"355,700"
"Oct 13, 2015",91.21,93.99,91.21,93.39,92.70,"284,400"
"Oct 12, 2015",94.20,94.20,91.72,92.55,91.86,"354,300"
"Oct 9, 2015",94.94,95.18,93.05,94.03,93.33,"480,500"
"Oct 8, 2015",94.10,94.88,92.60,94.35,93.65,"501,700"
"Oct 7, 2015",95.87,97.09,93.53,94.70,94.00,"673,900"
"Oct 6, 2015",97.06,97.86,93.79,94.98,94.27,"450,100"
"Oct 5, 2015",96.00,97.42,94.63,96.71,95.99,"399,600"
"Oct 2, 2015",89.67,95.72,88.19,95.50,94.79,"617,300"
"Oct 1, 2015",90.59,91.82,89.16,90.68,90.01,"487,300"
"Sep 30, 2015",88.03,91.34,88.03,91.06,90.38,"604,200"
"Sep 29, 2015",90.05,92.18,85.75,86.70,86.06,"726,000"
"Sep 28, 2015",90.87,93.45,88.65,90.05,89.38,"636,800"
"Sep 25, 2015",93.64,94.56,91.57,91.90,91.11,"489,700"
"Sep 24, 2015",91.42,92.74,89.72,92.52,91.73,"680,700"
"Sep 23, 2015",95.15,96.25,92.28,92.59,91.80,"626,300"
"Sep 22, 2015",96.28,97.42,94.90,95.50,94.68,"735,100"
"Sep 21, 2015",100.58,100.73,97.31,98.68,97.84,"576,700"
"Sep 18, 2015",103.62,104.17,97.92,99.64,98.79,"1,239,700"
"Sep 17, 2015",109.12,109.45,104.62,104.91,104.01,"697,800"
"Sep 16, 2015",108.82,109.86,107.61,109.28,108.35,"410,900"
"Sep 15, 2015",106.10,108.42,105.66,108.20,107.28,"591,300"
"Sep 14, 2015",105.94,106.27,104.02,106.10,105.19,"232,700"
"Sep 11, 2015",106.73,107.30,104.28,105.25,104.35,"504,600"
"Sep 10, 2015",107.10,108.50,105.55,107.00,106.09,"420,000"
"Sep 9, 2015",110.00,111.63,107.60,108.06,107.14,"342,700"
"Sep 8, 2015",110.20,111.09,108.72,109.55,108.61,"308,500"
"Sep 4, 2015",110.50,111.26,107.25,108.18,107.26,"369,700"
"Sep 3, 2015",110.08,112.96,110.04,112.23,111.27,"512,000"
"Sep 2, 2015",109.80,112.00,109.03,109.94,109.00,"696,000"
"Sep 1, 2015",108.00,111.19,107.50,108.63,107.70,"935,700"
"Aug 31, 2015",112.75,113.09,109.54,110.05,109.11,"377,100"
"Aug 28, 2015",110.80,114.13,110.54,113.19,112.22,"372,300"
"Aug 27, 2015",106.49,112.41,106.49,111.97,111.01,"812,700"
"Aug 26, 2015",105.13,105.83,101.01,104.76,103.86,"448,700"
"Aug 25, 2015",107.03,107.32,101.74,102.16,101.29,"630,500"
"Aug 24, 2015",102.59,105.91,98.09,103.49,102.61,"448,300"
"Aug 21, 2015",108.29,109.11,104.75,106.54,105.63,"790,400"
"Aug 20, 2015",112.38,113.64,107.70,107.88,106.96,"537,800"
"Aug 19, 2015",117.61,117.99,113.83,113.89,112.92,"691,300"
"Aug 18, 2015",121.15,121.27,117.81,117.93,116.92,"325,100"
"Aug 17, 2015",118.92,121.14,117.54,121.12,120.08,"368,700"
"Aug 14, 2015",120.33,121.33,119.01,119.75,118.73,"174,200"
"Aug 13, 2015",121.56,121.97,118.64,120.24,119.21,"558,300"
"Aug 12, 2015",121.65,122.74,120.84,121.27,120.23,"413,400"
"Aug 11, 2015",121.52,123.94,121.52,123.20,122.15,"488,800"
"Aug 10, 2015",122.13,125.21,121.74,123.66,122.60,"324,200"
"Aug 7, 2015",121.09,122.08,120.42,121.14,120.10,"445,700"
"Aug 6, 2015",125.29,127.86,119.06,121.00,119.97,"1,230,400"
"Aug 5, 2015",129.30,132.20,128.50,131.92,130.79,"485,900"
"Aug 4, 2015",128.21,130.09,127.79,129.17,128.07,"317,200"
"Aug 3, 2015",130.17,131.15,127.24,128.40,127.30,"462,300"
"Jul 31, 2015",130.87,131.55,129.49,130.69,129.57,"216,700"
"Jul 30, 2015",133.60,133.62,130.41,130.68,129.56,"342,300"
"Jul 29, 2015",129.00,134.50,128.56,134.00,132.85,"550,400"
"Jul 28, 2015",129.89,129.89,127.01,128.64,127.54,"501,400"
"Jul 27, 2015",130.19,131.65,127.88,128.89,127.79,"419,900"
"Jul 24, 2015",134.00,135.62,131.07,131.39,130.27,"421,700"
"Jul 23, 2015",135.00,135.72,132.56,133.12,131.98,"270,800"
"Jul 22, 2015",134.18,136.06,134.18,134.83,133.68,"195,300"
"Jul 21, 2015",137.17,138.86,134.61,134.63,133.48,"244,600"
"Jul 20, 2015",136.45,137.69,135.89,136.79,135.62,"198,300"
"Jul 17, 2015",136.28,138.09,135.58,137.12,135.95,"194,800"
"Jul 16, 2015",136.88,137.48,134.93,136.01,134.85,"386,800"
"Jul 15, 2015",135.29,136.73,134.28,135.60,134.44,"418,500"
"Jul 14, 2015",135.33,137.61,134.85,134.90,133.75,"268,400"
"Jul 13, 2015",135.99,137.43,135.03,135.64,134.48,"238,400"
"Jul 10, 2015",134.52,136.69,133.97,135.63,134.47,"227,100"
"Jul 9, 2015",130.81,133.79,129.28,133.31,132.17,"340,900"
"Jul 8, 2015",133.91,135.01,129.63,129.90,128.79,"474,400"
"Jul 7, 2015",135.68,136.37,133.11,135.29,134.13,"692,300"
"Jul 6, 2015",137.51,138.15,135.11,135.99,134.83,"360,900"
"Jul 2, 2015",141.04,141.72,136.51,138.71,137.52,"444,200"
"Jul 1, 2015",142.45,143.12,140.24,141.46,140.25,"364,400"
"Jun 30, 2015",142.70,143.37,141.50,141.70,140.49,"309,100"
"Jun 29, 2015",146.46,146.55,140.64,141.13,139.92,"232,400"
"Jun 26, 2015",148.94,150.02,146.95,147.73,146.47,"167,200"
"Jun 25, 2015",149.22,151.05,147.97,149.64,148.26,"142,400"
"Jun 24, 2015",150.61,151.45,148.67,149.14,147.76,"162,900"
"Jun 23, 2015",148.06,151.80,146.91,150.99,149.60,"416,700"
"Jun 22, 2015",148.50,148.50,145.40,146.72,145.37,"170,900"
"Jun 19, 2015",144.84,147.74,144.84,147.16,145.80,"239,600"
"Jun 18, 2015",143.38,146.00,143.07,145.46,144.12,"148,600"
"Jun 17, 2015",143.85,144.48,142.18,143.32,142.00,"145,100"
"Jun 16, 2015",141.83,143.78,141.49,143.51,142.19,"245,400"
"Jun 15, 2015",142.80,144.00,141.16,141.97,140.66,"168,600"
"Jun 12, 2015",140.55,144.05,140.55,143.66,142.33,"240,000"
"Jun 11, 2015",145.36,145.97,140.42,141.43,140.12,"549,300"
"Jun 10, 2015",143.99,145.88,143.08,145.45,144.11,"324,400"
"Jun 9, 2015",142.00,143.87,141.15,143.26,141.94,"213,200"
"Jun 8, 2015",144.64,145.05,142.02,142.68,141.36,"172,100"
"Jun 5, 2015",143.20,145.10,142.00,144.94,143.60,"234,000"
"Jun 4, 2015",143.31,143.59,141.54,143.29,141.97,"230,500"
"Jun 3, 2015",143.68,144.39,142.46,143.47,142.15,"319,600"
"Jun 2, 2015",143.67,145.25,142.73,143.01,141.69,"303,900"
"Jun 1, 2015",146.12,147.02,142.72,143.68,142.35,"370,900"
"May 29, 2015",146.80,147.10,144.65,145.13,143.79,"237,600"
"May 28, 2015",146.45,147.29,143.67,146.50,145.15,"217,900"
"May 27, 2015",145.32,146.57,143.74,146.43,145.08,"436,500"
"May 26, 2015",147.50,147.50,144.69,145.74,144.39,"272,200"
"May 22, 2015",149.28,149.73,146.81,147.48,146.12,"288,000"
"May 21, 2015",147.47,149.82,146.93,149.01,147.63,"255,900"
"May 20, 2015",145.58,147.48,144.08,147.10,145.74,"310,500"
"May 19, 2015",148.30,149.25,145.51,145.58,144.24,"404,600"
"May 18, 2015",146.04,148.36,145.39,147.82,146.46,"218,000"
"May 15, 2015",147.11,147.73,145.70,146.46,145.11,"170,300"
"May 14, 2015",144.81,147.21,144.12,146.79,145.43,"282,600"
"May 13, 2015",146.69,146.69,143.43,144.66,143.32,"264,700"
"May 12, 2015",142.31,146.21,142.31,145.67,144.33,"421,000"
"May 11, 2015",145.94,146.88,144.70,146.18,144.83,"327,600"
"May 8, 2015",145.89,146.97,144.19,146.63,145.28,"475,100"
"May 7, 2015",150.05,151.85,140.65,145.10,143.76,"982,700"
"May 6, 2015",149.17,150.46,146.93,148.51,147.14,"771,800"
"May 5, 2015",151.98,153.32,148.10,149.19,147.81,"581,000"
"May 4, 2015",146.00,153.42,145.54,152.27,150.86,"896,200"
"May 1, 2015",142.00,145.44,141.99,145.35,144.01,"286,600"
"Apr 30, 2015",142.61,145.86,142.25,142.33,141.02,"628,100"
"Apr 29, 2015",139.79,143.37,139.54,142.98,141.66,"460,000"
"Apr 28, 2015",141.40,142.18,139.20,140.24,138.95,"734,800"
"Apr 27, 2015",138.40,139.35,136.20,136.85,135.59,"304,000"
"Apr 24, 2015",139.11,139.96,137.16,137.48,136.21,"316,300"
"Apr 23, 2015",138.03,139.79,136.26,138.97,137.69,"276,900"
"Apr 22, 2015",137.40,138.46,135.95,138.04,136.77,"359,100"
"Apr 21, 2015",134.43,139.88,133.68,136.95,135.69,"407,300"
"Apr 20, 2015",130.36,134.14,130.18,133.53,132.30,"305,700"
"Apr 17, 2015",129.89,130.70,128.43,130.00,128.80,"371,300"
"Apr 16, 2015",132.05,132.61,130.29,131.17,129.96,"191,000"
"Apr 15, 2015",131.51,132.94,130.50,132.20,130.98,"387,100"
"Apr 14, 2015",130.47,131.82,128.13,131.57,130.36,"274,600"
"Apr 13, 2015",131.84,132.77,130.25,130.71,129.50,"211,000"
"Apr 10, 2015",129.57,131.66,129.45,131.60,130.39,"208,400"
"Apr 9, 2015",129.73,130.50,127.79,129.70,128.50,"252,500"
"Apr 8, 2015",128.27,128.90,126.53,128.59,127.40,"318,500"
"Apr 7, 2015",123.94,127.25,123.65,126.97,125.80,"435,600"
"Apr 6, 2015",124.90,127.22,124.02,126.27,125.10,"375,300"
"Apr 2, 2015",123.59,125.57,122.95,125.14,123.98,"305,200"
"Apr 1, 2015",122.90,124.14,121.60,123.86,122.72,"392,400"
"Mar 31, 2015",120.65,122.96,120.65,122.52,121.39,"323,700"
"Mar 30, 2015",122.53,123.14,121.20,121.67,120.55,"327,400"
"Mar 27, 2015",120.98,122.89,120.70,122.85,121.72,"285,000"
"Mar 26, 2015",121.11,122.46,120.53,121.41,120.19,"324,100"
"Mar 25, 2015",122.22,123.20,120.64,121.11,119.89,"374,000"
"Mar 24, 2015",125.72,126.17,122.31,122.34,121.11,"268,600"
"Mar 23, 2015",124.79,126.50,124.21,125.43,124.17,"507,500"
"Mar 20, 2015",123.21,125.30,122.82,124.59,123.34,"309,600"
"Mar 19, 2015",125.69,126.40,122.80,122.91,121.67,"418,400"
"Mar 18, 2015",124.50,127.47,123.89,126.28,125.01,"731,400"
"Mar 17, 2015",126.98,128.00,125.57,127.66,126.37,"557,900"
"Mar 16, 2015",125.53,127.26,124.76,127.09,125.81,"397,400"
"Mar 13, 2015",126.68,128.32,124.57,125.71,124.44,"671,100"
"Mar 12, 2015",126.15,128.17,124.87,127.89,126.60,"560,400"
"Mar 11, 2015",125.21,126.78,123.91,126.51,125.24,"618,400"
"Mar 10, 2015",123.44,124.55,122.61,123.91,122.66,"618,900"
"Mar 9, 2015",129.43,129.99,123.88,125.00,123.74,"972,000"
"Mar 6, 2015",131.00,132.59,129.06,129.20,127.90,"655,300"
"Mar 5, 2015",131.03,133.45,130.25,132.00,130.67,"493,500"
"Mar 4, 2015",133.31,133.98,130.56,131.30,129.98,"569,100"
"Mar 3, 2015",132.56,134.07,132.07,133.90,132.55,"443,400"
"Mar 2, 2015",130.44,133.49,129.54,133.30,131.96,"558,600"
"Feb 27, 2015",130.55,135.05,129.78,130.97,129.65,"1,449,500"
"Feb 26, 2015",137.99,137.99,129.20,131.01,129.69,"1,019,400"
"Feb 25, 2015",132.60,135.99,131.34,134.22,132.87,"1,226,400"
"Feb 24, 2015",131.28,132.56,130.22,132.49,131.16,"491,000"
"Feb 23, 2015",130.43,132.32,130.43,131.56,130.24,"382,200"
"Feb 20, 2015",129.99,131.50,128.67,130.92,129.60,"550,300"
"Feb 19, 2015",132.63,133.02,128.42,130.50,129.19,"616,600"
"Feb 18, 2015",131.89,133.79,130.89,132.61,131.27,"388,800"
"Feb 17, 2015",129.40,131.85,128.45,131.85,130.52,"364,500"
"Feb 13, 2015",131.32,132.21,128.41,129.99,128.68,"572,000"
"Feb 12, 2015",129.09,132.22,127.90,131.94,130.61,"450,000"
"Feb 11, 2015",127.83,129.59,126.94,127.84,126.55,"248,800"
"Feb 10, 2015",125.80,129.36,125.51,128.35,127.06,"315,800"
"Feb 9, 2015",125.90,126.91,123.72,125.59,124.33,"266,000"
"Feb 6, 2015",128.84,129.67,125.53,126.11,124.84,"286,500"
"Feb 5, 2015",128.01,129.78,128.01,129.57,128.27,"251,100"
"Feb 4, 2015",128.71,129.61,127.11,127.77,126.48,"326,200"
"Feb 3, 2015",125.77,129.26,124.32,129.09,127.79,"389,400"
"Feb 2, 2015",124.05,126.61,123.24,125.54,124.28,"280,600"
"Jan 30, 2015",126.86,128.66,123.59,123.94,122.69,"443,000"
"Jan 29, 2015",125.86,127.92,124.24,127.66,126.37,"357,600"
"Jan 28, 2015",129.14,129.14,125.44,126.25,124.98,"409,500"
"Jan 27, 2015",127.00,128.30,124.66,128.07,126.78,"386,300"
"Jan 26, 2015",127.69,128.47,127.07,127.51,126.23,"353,800"
"Jan 23, 2015",125.69,128.76,125.03,127.29,126.01,"357,700"
"Jan 22, 2015",124.30,125.74,122.22,125.66,124.39,"253,500"
"Jan 21, 2015",121.77,125.82,121.77,123.10,121.86,"384,800"
"Jan 20, 2015",119.98,123.20,117.98,122.48,121.25,"474,000"
"Jan 16, 2015",117.74,120.70,117.07,119.32,118.12,"396,500"
"Jan 15, 2015",119.23,119.25,116.86,116.89,115.71,"402,300"
"Jan 14, 2015",118.37,120.14,116.72,118.53,117.34,"468,300"
"Jan 13, 2015",121.92,123.23,118.28,119.98,118.77,"326,900"
"Jan 12, 2015",122.58,122.85,120.01,120.28,119.07,"300,300"
"Jan 9, 2015",124.07,124.36,121.28,122.29,121.06,"156,500"
"Jan 8, 2015",123.11,125.64,122.55,123.66,122.41,"370,400"
"Jan 7, 2015",123.31,124.29,121.31,121.84,120.61,"227,200"
"Jan 6, 2015",124.93,126.34,121.36,122.08,120.85,"233,900"
"Jan 5, 2015",124.86,125.81,122.76,124.30,123.05,"335,600"
"Jan 2, 2015",127.90,128.31,124.56,125.85,124.58,"207,900"
"Dec 31, 2014",127.74,128.77,126.89,127.67,126.38,"170,100"
"Dec 30, 2014",129.48,130.92,127.28,127.70,126.41,"216,800"
"Dec 29, 2014",129.65,130.18,128.13,129.45,128.15,"171,700"
"Dec 26, 2014",128.81,130.07,128.54,129.73,128.26,"228,400"
"Dec 24, 2014",127.25,130.13,126.79,127.84,126.39,"128,500"
"Dec 23, 2014",127.61,127.68,125.93,126.54,125.11,"260,700"
"Dec 22, 2014",128.75,129.95,126.84,127.41,125.97,"332,800"
"Dec 19, 2014",128.79,130.12,127.68,128.50,127.04,"268,400"
"Dec 18, 2014",130.26,131.20,127.17,128.13,126.68,"359,900"
"Dec 17, 2014",126.83,130.63,124.88,128.98,127.52,"476,100"
"Dec 16, 2014",132.89,136.99,126.65,127.00,125.56,"634,200"
"Dec 15, 2014",136.65,137.46,133.78,134.28,132.76,"662,400"
"Dec 12, 2014",134.51,137.89,134.43,134.60,133.07,"250,600"
"Dec 11, 2014",135.67,138.17,134.80,135.53,133.99,"223,900"
"Dec 10, 2014",140.32,140.79,134.77,135.51,133.97,"331,900"
"Dec 9, 2014",138.32,140.91,135.91,140.38,138.79,"414,400"
"Dec 8, 2014",139.10,141.62,137.54,139.99,138.40,"490,100"
"Dec 5, 2014",139.03,140.06,138.02,138.20,136.63,"269,800"
"Dec 4, 2014",140.75,141.06,138.22,139.21,137.63,"313,300"
"Dec 3, 2014",140.30,142.39,137.18,140.60,139.01,"752,900"
"Dec 2, 2014",140.00,141.48,139.07,140.25,138.66,"426,900"
"Dec 1, 2014",140.50,141.87,138.73,139.80,138.21,"695,800"
"Nov 28, 2014",141.00,142.25,140.00,140.94,139.34,"136,200"
"Nov 26, 2014",141.00,141.50,140.01,141.06,139.46,"216,500"
"Nov 25, 2014",139.32,141.91,139.02,140.62,139.03,"292,700"
"Nov 24, 2014",138.51,140.27,137.75,140.00,138.41,"331,100"
"Nov 21, 2014",137.57,139.32,135.48,138.71,137.14,"505,600"
"Nov 20, 2014",134.79,137.60,134.60,135.98,134.44,"300,600"
"Nov 19, 2014",135.85,137.43,133.78,135.32,133.79,"382,100"
"Nov 18, 2014",134.21,136.67,133.03,135.50,133.96,"348,800"
"Nov 17, 2014",135.62,136.68,132.01,133.71,132.19,"472,900"
"Nov 14, 2014",131.67,135.20,131.25,134.62,133.09,"327,200"
"Nov 13, 2014",135.16,136.10,131.78,132.22,130.72,"719,400"
"Nov 12, 2014",135.03,136.50,134.22,135.48,133.94,"280,300"
"Nov 11, 2014",136.34,137.30,133.13,134.93,133.40,"951,400"
"Nov 10, 2014",135.25,136.85,134.07,136.54,134.99,"473,800"
"Nov 7, 2014",135.00,135.70,133.62,134.75,133.22,"517,500"
"Nov 6, 2014",135.43,136.31,134.07,134.66,133.13,"919,200"
"Nov 5, 2014",140.16,141.00,135.87,136.48,134.93,"987,400"
"Nov 4, 2014",136.11,140.56,135.12,139.38,137.80,"1,986,400"
"Nov 3, 2014",135.86,138.03,135.28,136.24,134.70,"1,584,500"
"Oct 31, 2014",134.01,144.23,131.06,136.15,134.61,"2,911,400"
"Oct 30, 2014",113.40,115.95,112.39,115.20,113.89,"997,000"
"Oct 29, 2014",115.36,116.00,112.25,113.76,112.47,"786,900"
"Oct 28, 2014",110.70,115.60,109.20,115.55,114.24,"724,300"
"Oct 27, 2014",110.01,110.78,108.15,109.73,108.49,"501,400"
"Oct 24, 2014",107.91,113.04,106.29,112.16,110.89,"787,700"
"Oct 23, 2014",107.89,109.57,107.00,107.40,106.18,"380,900"
"Oct 22, 2014",110.43,110.57,106.73,106.85,105.64,"253,900"
"Oct 21, 2014",107.60,110.45,107.44,110.34,109.09,"375,300"
"Oct 20, 2014",103.98,107.66,103.37,106.96,105.75,"400,900"
"Oct 17, 2014",107.28,107.72,103.60,104.27,103.09,"508,000"
"Oct 16, 2014",103.60,107.19,103.10,105.94,104.74,"817,300"
"Oct 15, 2014",106.66,109.57,102.44,106.16,104.96,"1,043,500"
"Oct 14, 2014",109.78,110.83,106.61,108.03,106.81,"462,200"
"Oct 13, 2014",109.14,111.36,107.82,109.05,107.81,"446,200"
"Oct 10, 2014",111.35,112.44,108.84,109.37,108.13,"912,000"
